Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Gender,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
957,1,2,,1,,,125.8064286,5069.315714,,664.3207143,,,F,92,19,1321.4,1320.551786,4,3,956.1364286,956.1364286,346.4285714,179.7078571,426.3928571,20,20,2,7,10,,,,,,
958,1,,,,1,,648.5142857,,,,511.9364286,,F,63,68,3315.455,3313.080714,9,5,1024.918571,918.0435714,214.2857143,384.1178571,419.5864286,30,22,2,12,10,,,,,,
959,1,,,,,,186.0989286,,,,,,F,34,27,0.000357143,0.000357143,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,
960,1,,,,,,515.3353571,,,,,,M,15,53,0,0,0,0,8.714285714,8.714285714,7.142857143,0,0,3,3,1,0,0,0,0,1,0,0,9.821428571
961,1,,,,,,251.3360714,,,,,,F,8,154,125.0003571,125.0003571,2,2,128.9857143,128.9857143,0,0,0,3,3,0,0,0,0,1,1,0,12.85892857,10.56
962,1,,,,,,1783.961429,,,,,,F,56,151,,,,,,,,,,,,,,,0,0,0,0,0,0
963,1,1,1,,,,10607.82286,87931.59893,4991.413571,,,,F,71,104,4725.37,4723.018571,5,3,480.3571429,480.3571429,0,0,438.6428571,7,7,0,0,6,0,1,0,0,0.893928571,0
964,1,,,1,,,2445.966429,,,345.0017857,,,M,52,61,2985.016429,2234.686786,19,17,3729.8375,2234.686786,142.8571429,423.25,914.5357143,35,20,1,6,10,0,1,0,0,3.751071429,0
965,4,,,1,1,,319.0475,,,0,1.178571429,,M,62,169,507.6067857,484.2892857,10,7,1174.131786,1167.957143,364.2857143,347.9214286,433.8571429,39,36,7,15,10,,,,,,
966,1,,,,,,476.2132143,,,,,,M,44,217,0,0,0,0,0.893928571,0.893928571,0,0,0,1,1,0,0,0,0,1,0,0,203.7907143,0
967,1,,,,,,886.8014286,,,,,,F,27,152,4622.691786,4622.691786,9,9,6446.189286,6446.189286,0,0,4300.975,15,15,0,0,13,,,,,,
968,1,,,1,,,158.0389286,,,0,,,M,35,116,410.7310714,410.7310714,2,2,292.1617857,292.1617857,53.57142857,183.0725,10.01785714,26,26,2,20,1,,,,,,
969,1,,,,,,10820.70857,,,,,,M,22,8,1520.266786,1520.266786,2,2,562.6771429,562.6771429,0,241.8557143,317.8928571,32,32,0,21,10,0,1,0,0,4.501071429,0
970,1,1,10,,,,30.57642857,12347.84714,0,,,,M,32,255,701.17,695.5732143,4,3,328.5714286,328.5714286,328.5714286,0,0,1,1,1,0,0,0,0,1,0,0,6.321428571
971,1,,,,,,28.57142857,,,,,,M,59,56,336.3071429,336.3071429,2,2,291.1917857,291.1917857,0,181.9471429,108.6017857,13,13,0,9,3,0,0,0,0,0,0
972,1,1,,,,,2780.945357,3422.092143,,,,,F,26,56,970.15,970.1460714,7,6,935.2321429,935.2321429,285.7142857,25.98214286,620.0357143,19,19,3,1,14,,,,,,
973,1,,,,,,1633.828214,,,,,,F,39,105,0.001071429,0.001071429,1,1,23.14285714,23.14285714,0,23.14285714,0,1,1,0,1,0,1,0,0,0.686428571,0,0
974,1,,,,,,6298.261429,,,,,,F,61,110,327.8932143,327.8932143,2,2,321.8928571,321.8928571,321.4285714,0,0,2,2,1,0,0,,,,,,
975,2,,,,,,85.04535714,,,,,,M,57,215,2837.635357,2837.635357,2,2,3270.409286,3270.409286,1428.571429,464.0521429,1375.714286,7,7,2,1,3,,,,,,
976,1,1,3,,,,16.88214286,1866.035714,9412.839286,,,,F,58,175,517.4003571,500.5753571,3,2,236.5,236.5,0,0,236.5,4,4,0,0,4,,,,,,
977,1,,,,,,2639.308571,,,,,,M,46,59,71.42857143,71.42857143,1,1,76.10357143,76.10357143,75,1.067857143,0.035714286,4,4,2,1,1,1,0,0,1.429642857,0,0
978,1,1,3,,,,139.8389286,37869.08536,0,,,,M,35,44,3.270714286,0.716785714,3,2,5714.285714,5714.285714,0,0,0,2,2,0,0,0,,,,,,
979,1,1,,,,,18896.31286,1025.013571,,,,,M,35,156,359.9739286,359.9657143,5,4,291.8928571,291.8928571,289.2857143,0,0,17,17,8,0,0,0,0,0,0,0,0
980,1,,,,,,97.62857143,,,,,,F,51,88,307.1432143,307.1432143,3,3,414.4642857,414.4642857,7.142857143,19.64285714,383.8214286,10,10,1,1,6,0,1,0,0,7.678571429,0
981,1,,,,,,2754.492857,,,,,,M,34,59,0.000357143,0.000357143,1,1,14.28571429,14.28571429,14.28571429,0,0,1,1,1,0,0,0,0,0,0,0,0
982,1,,,,,,1813.520714,,,,,,F,86,88,0.009642857,0.009642857,1,1,1805.046429,1805.046429,1071.428571,30.26071429,569.1785714,18,18,1,3,11,0,1,0,0,6.785714286,0
983,1,1,2,,,,462.2217857,1053.04,0,,,,M,56,80,2351.194643,2351.156786,5,4,526.9389286,526.9389286,178.5714286,12.04607143,332.7142857,11,11,1,1,8,,,,,,
984,1,,,,,,1049.024643,,,,,,M,29,55,98717.675,98717.675,8,8,44782.18607,44782.18607,23571.42857,515.4360714,20428.21429,63,63,9,22,23,0,0,0,0,0,0
985,1,,,1,,,58.1,,,164.6753571,,,F,36,92,626.2435714,330.9789286,5,3,376.2435714,330.9789286,35.71428571,0,0,5,3,1,0,0,0,0,1,0,0,3.050357143
986,1,,,1,1,,469.3117857,,,0,247.37,,F,18,128,494.6142857,232.7514286,14,5,504.0071429,232.7514286,0,0,0,19,5,0,0,0,,,,,,
987,1,,,,,,21.125,,,,,,F,29,34,970.4392857,970.4392857,5,5,1647.15,1647.15,821.4285714,675.3642857,146.7142857,26,26,3,16,5,,,,,,
988,1,,,,,,705.8725,,,,,,F,47,28,410.7192857,410.7192857,2,2,387.7582143,387.7582143,178.5714286,46.86535714,157.1428571,7,7,1,2,3,0,0,0,0,0,0
989,3,,,,,,778.1028571,,,,,,M,55,181,692.0114286,692.0114286,3,3,982.2507143,982.2507143,253.5714286,636.5364286,85,37,37,6,27,3,0,0,0,0,0,0
990,1,1,,,,,181.4857143,22492.73821,,,,,F,23,153,3650.553929,3623.965714,5,3,3620.63,3615.271429,0,0,3071.428571,6,5,0,0,2,0,0,1,0,0,9.318214286
991,1,,,,,,37.65892857,,,,,,M,42,68,2136.074286,2136.074286,3,3,2172.299286,2172.299286,250,332.5492857,1584.678571,47,47,6,23,16,,,,,,
992,1,,,,,,1795.121786,,,,,,M,24,83,168.5725,168.5725,6,6,99.96428571,99.96428571,53.57142857,46.39285714,0,2,2,1,1,0,0,0,0,0,0,0
993,1,1,3,,,,2.045,5401.167143,0,,,,F,19,38,2443.729286,2437.029286,7,6,3551.010714,3551.010714,0,438.8032143,3108.814643,25,25,0,12,12,1,0,0,0.274642857,0,0
994,1,,,,,2,2314.613571,,,,,515.4564286,M,40,31,402.6103571,339.2864286,4,3,406.6928571,402.2642857,0,0,0,5,4,0,0,0,,,,,,
995,1,,,,,,292.9007143,,,,,,F,13,48,0.000357143,0.000357143,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
996,1,,,,,,5689.675357,,,,,,F,39,1,205.0007143,205.0007143,2,2,228.5892857,228.5892857,153.5714286,71.26785714,0,20,20,13,4,0,,,,,,
997,1,2,,,,,273.6860714,9222.918571,,,,,F,71,62,571.3096429,548.645,5,4,3099.310714,599.3107143,392.8571429,107.8464286,96.42857143,12,11,3,4,2,0,0,0,0,0,0
998,1,,,1,1,,2435.475714,,,0,242.6239286,,M,37,7,1604.7025,1158.760357,8,4,1721.364286,1559.132143,392.8571429,159.875,1162.667857,28,18,3,6,14,0,0,0,0,0,0
999,1,,,,,,26.30392857,,,,,,F,26,85,60.78607143,60.78607143,2,2,56.87142857,56.87142857,53.57142857,2.05,0,5,5,3,1,0,,,,,,
1000,1,,,,,,55934.02036,,,,,,M,61,1,390.2775,390.2775,2,2,1950.535714,1950.535714,160.7142857,0,0,4,4,2,0,0,0,0,1,0,0,11.71428571
1001,1,,,1,,,714.4475,,,529.8546429,,,M,64,9,1302.177857,1302.177857,2,2,610.3839286,610.3839286,353.1696429,149.7142857,104.3571429,15,15,4,3,5,0,1,0,0,10.10571429,0
1002,1,,,1,1,,115.0228571,,,0,0,,F,73,48,1034.885357,691.6239286,20,14,1131.756786,691.6239286,110.7142857,90.44285714,282.5357143,42,17,4,9,7,,,,,,
1003,1,,,,,,3465.537143,,,,,,F,16,39,14.28714286,14.28714286,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1,,,,,,2107.836786,,,,,,M,70,145,107.1442857,107.1442857,2,2,304.6178571,304.6178571,0,0,0,4,4,0,0,0,,,,,,
1005,1,,,1,1,1,16.22892857,,,0,2.357142857,983.1507143,M,28,87,2507.113214,1611.794286,31,22,2408.781786,1611.794286,117.8571429,70.76535714,555.9346429,52,24,4,4,11,0,0,1,0,0,10.96428571
1006,1,,,,,,0,,,,,,M,30,182,911.1439286,911.1439286,4,4,950.1214286,950.1214286,535.7142857,46.3,368.1071429,16,16,2,5,9,0,0,0,0,0,0
1007,1,1,4,,,,46.14892857,0.000714286,0,,,,F,42,152,6349.919643,6336.001786,6,4,380.25,380.25,178.5714286,0,198.2857143,6,6,2,0,3,,,,,,
1008,1,2,4,,,,201.5717857,5440.297143,0,,,,F,37,103,9711.161429,9691.203214,12,10,2372.888214,2372.888214,0,0,2369.1025,11,11,0,0,9,,,,,,
1009,1,1,,,,,73.96714286,0.378571429,,,,,M,41,152,272.1678571,271.4303571,5,4,249.4642857,249.4642857,71.42857143,0,175.4285714,7,7,1,0,5,,,,,,
1010,1,,,,,,4700.144286,,,,,,F,59,32,1371.449286,1371.449286,3,3,1316.2625,1316.2625,785.7142857,356.3339286,167.6428571,24,24,8,9,3,,,,,,
1011,1,,,,,,358.8446429,,,,,,F,38,50,339.0732143,339.0732143,2,2,305.7264286,305.7264286,214.2857143,26.36928571,61.85714286,9,9,2,3,2,1,0,0,2.005357143,0,0
1012,1,,,,,,2.7375,,,,,,F,23,99,671.2157143,671.2157143,2,2,671.6428571,671.6428571,446.4285714,0,221.6071429,5,5,1,0,3,0,0,1,0,0,2.107142857
1013,1,,,,,,443.1457143,,,,,,F,25,150,0,0,0,0,16.25,16.25,14.28571429,0,0,2,2,1,0,0,,,,,,
1014,1,,,,,,10020.61036,,,,,,M,37,152,886.935,886.935,2,2,1014.071429,1014.071429,835.7142857,0,176.4285714,16,16,6,0,5,0,1,0,0,5.392857143,0
1015,1,1,,,,,794.4564286,1951.595357,,,,,M,31,96,136.9325,136.6378571,3,2,1938.455357,1938.455357,0,672.6860714,1261.626429,31,31,0,11,19,0,0,0,0,0,0
1016,1,,,1,,1,947.1507143,,,0,,384.9125,M,76,57,797.15,751.1082143,3,2,761.2685714,756.34,500,0,195.2685714,12,10,2,0,6,0,0,0,0,0,0
1017,1,,,,,,903.6382143,,,,,,M,57,145,0.005,0.005,1,1,118.0464286,118.0464286,25,91.79642857,0,12,12,2,9,0,0,0,0,0,0,0
1018,1,,,,,1,1400.936786,,,,,1278.5925,M,36,51,1703.351429,1593.966429,6,5,2107.729643,2096.1225,1332.142857,584.8446429,54.32142857,38,37,6,26,2,1,0,0,2.641785714,0,0
1019,1,,,,,,337.4732143,,,,,,F,18,39,634.4328571,634.4328571,2,2,725.9421429,725.9421429,200,238.835,249.6071429,49,49,8,25,5,0,0,0,0,0,0
1020,1,,,,,,240.9632143,,,,,,M,21,150,0.001785714,0.001785714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1,,,,,,2537.321071,,,,,,M,29,8,0.012142857,0.012142857,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,
1022,1,,,,1,,375.5846429,,,,1055.201071,,M,71,53,993.8957143,712.3228571,8,2,951.3925,712.8257143,300,253.5667857,120.8571429,34,10,3,22,4,0,0,0,0,0,0
1023,1,,,,,,2916.7925,,,,,,F,49,150,357.1489286,357.1489286,2,2,869.0296429,869.0296429,232.1428571,184.9939286,448.3928571,24,24,2,11,10,0,0,0,0,0,0
1024,1,,,,,,193.04,,,,,,M,65,13,178.5796429,178.5796429,2,2,109.1071429,109.1071429,107.1428571,0,0,3,3,2,0,0,,,,,,
1025,1,,,1,,2,5558.475357,,,707.3932143,,10121.47071,M,55,35,1650.426429,1607.651786,6,5,2203.4525,2203.4525,553.5714286,339.7203571,545.5714286,22,22,4,9,5,0,0,1,0,0,12.96428571
1026,1,,,,,,389.0253571,,,,,,M,70,69,,,,,,,,,,,,,,,,,,,,
1027,1,,,,,,5265.116786,,,,,,F,64,150,478.82,478.82,2,2,462.7439286,462.7439286,0,73.61857143,385.5182143,18,18,0,12,5,0,1,0,0,0.892857143,0
1028,1,,,,,,307.8357143,,,,,,F,29,39,392.9739286,392.9739286,2,2,379.6857143,379.6857143,285.7142857,60.25714286,31.75,6,6,1,3,1,,,,,,
1029,1,,,1,,,2.914285714,,,924.8914286,,,M,68,135,643.5892857,643.5892857,2,2,272.4464286,272.4464286,0,167.125,98.17857143,6,6,0,3,2,1,1,0,1.217142857,9.785714286,0
1030,2,1,,,,,8055.420357,37569.46679,,,,,F,27,164,583.9103571,566.0725,4,2,563.6267857,563.6267857,0,128.1767857,414.25,19,19,0,10,7,0,1,1,0,7.821428571,8.428571429
1031,1,,,,,1,173.2639286,,,,,2529.568571,M,40,172,583.5907143,506.7171429,3,2,673.2857143,664.1785714,535.7142857,14.28571429,0,11,9,3,1,0,,,,,,
1032,1,,,,,,1114.8675,,,,,,M,47,72,,,,,,,,,,,,,,,0,0,0,0,0,0
1033,1,1,3,,,,193.5725,10743.74143,0,,,,M,23,188,2.576785714,0.008928571,4,1,1.3225,0.892857143,0,0,0,2,1,0,0,0,1,0,1,1.129107143,0,2.7025
1034,1,,,,,,158.7689286,,,,,,M,68,172,60.715,60.715,2,2,43.17857143,43.17857143,21.42857143,3.428571429,17.85714286,9,9,2,5,1,0,0,0,0,0,0
1035,3,1,1,,,,104.6017857,4644.820714,15094.395,,,,F,32,145,923.1692857,922.0932143,4,3,342.6785714,342.6785714,178.5714286,0,159.5,7,7,1,0,5,0,0,1,0,0,15.67857143
1036,1,1,,,,,819.3517857,32160.16571,,,,,F,68,19,483.4485714,478.0646429,4,2,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1037,1,,,1,1,,3203.456429,,,0,0.714285714,,F,59,181,1058.06,797.7528571,11,8,1071.512857,804.3678571,0,71.41785714,468.9642857,25,17,0,1,12,,,,,,
1038,1,,,,,,27.03571429,,,,,,M,29,106,0.006071429,0.006071429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1,,,1,,,2.108928571,,,0,,,F,56,46,375.1796429,375.1796429,4,4,332.4642857,332.4642857,71.42857143,0,257.6428571,5,5,1,0,3,,,,,,
1040,1,1,4,,,,3135.429643,15743.12036,3678.571429,,,,M,65,14,2812.756786,2800.188571,8,6,804.1739286,804.1739286,0,0,192.7453571,6,6,0,0,3,1,1,0,1.4325,5.428571429,0
1041,1,,1,1,1,,22.29107143,,178571.4286,0,30.92857143,,M,61,11,7830.309643,4444.768214,22,13,7356.996786,4700.996786,89.28571429,787.1375,882.3571429,31,14,2,7,3,0,1,1,0,3.392857143,17.56321429
1042,1,,,1,,,13648.45964,,,0,,,M,61,83,1963.221071,1681.178571,35,30,2747.335714,2039.0875,164.2857143,883.6878571,703.1428571,96,74,8,40,17,1,1,0,0.916785714,14.5,0
1043,1,,,1,,1,658.5878571,,,0,,5781.3475,F,52,1,3313.664643,1974.870714,25,20,3696.169643,1903.442143,553.5714286,0,429.5714286,37,19,5,0,9,0,1,0,0,2.857142857,0
1044,1,2,1,,,,84.14428571,69302.39286,45697.57214,,,,F,2,70,1729.079643,1726.966071,4,3,1429.571429,1429.571429,732.1428571,249.3928571,444.6428571,18,18,4,10,3,0,0,0,0,0,0
1045,1,,,1,,,469.4325,,,0,,,M,53,25,107.1542857,107.1542857,3,3,462.7178571,462.7178571,0,0,247.1428571,7,7,0,0,3,0,0,0,0,0,0
1046,1,,,,,,5942.16,,,,,,M,51,30,214.2867857,214.2867857,2,2,156.4371429,156.4371429,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1047,1,1,2,,,,10.63892857,3286.098214,8152.386429,,,,F,41,14,3.996428571,0.012857143,2,1,169.5714286,169.5714286,0,0,166.9642857,4,4,0,0,3,,,,,,
1048,1,,,1,,,1911.491429,,,0,,,F,65,71,729.2757143,729.2757143,2,2,541.25,541.25,535.7142857,0,0,3,3,1,0,0,0,0,0,0,0,0
1049,1,,,,,,329.0610714,,,,,,M,39,197,0.007857143,0.007857143,1,1,189.7178571,189.7178571,0,0,0,3,3,0,0,0,,,,,,
1050,1,,5,,,,113.8096429,,2880.867143,,,,M,44,151,407.1446429,407.1446429,2,2,490.2782143,490.2782143,375,0,112.5639286,12,12,4,0,5,,,,,,
1051,1,,,1,1,1,0,,,0,156.4192857,310.2007143,M,34,102,10714.2025,1583.329643,16,4,10748.33929,1220.733571,321.4285714,7.107142857,233.1428571,29,17,1,1,9,,,,,,
1052,1,,,,,,1.278571429,,,,,,M,34,150,35.71428571,35.71428571,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.541428571,4.286785714,0
1053,1,,,,,,107.1428571,,,,,,M,82,62,1663.394643,1663.394643,3,3,1509.160714,1509.160714,392.8571429,0,572.75,19,19,2,0,13,0,0,0,0,0,0
1054,1,,,,,,1098.023929,,,,,,M,10,20,1616.306071,1616.306071,2,2,1893.565357,1893.565357,178.5714286,150.2796429,1550.428571,21,21,1,10,8,,,,,,
1055,1,,,,,,838.6396429,,,,,,M,21,10,7913.398571,7913.398571,5,5,1027.417857,1027.417857,428.5714286,11.67857143,213.5357143,12,12,3,1,4,1,0,0,0.516428571,0,0
1056,1,,,,,,283.605,,,,,,F,10,159,0.021785714,0.021785714,1,1,0.893928571,0.893928571,0,0,0,1,1,0,0,0,1,0,1,10.52714286,0,12
1057,1,1,4,,,,1484.750357,232.5767857,1213.928571,,,,F,51,34,3.785,3.721428571,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,
1058,1,1,1,,,,431.3464286,6657.720357,4239.060357,,,,M,79,145,557.1107143,555.8367857,3,2,448.6071429,448.6071429,285.7142857,0,160.7142857,4,4,1,0,2,0,0,1,0,0,27.32357143
1059,1,1,4,,,,819.1517857,1816.0475,210.3571429,,,,M,34,48,1234.196429,876.2532143,6,3,925.325,925.325,328.5714286,94.21785714,502.5357143,14,14,3,2,9,1,0,0,1.368928571,0,0
1060,1,,,,,,633.7039286,,,,,,M,40,88,157.0717857,157.0717857,5,5,144.0453571,144.0453571,46.42857143,96.36678571,0,9,9,1,7,0,0,1,1,0,8.071428571,4.913571429
1061,1,,,,,,2279.742857,,,,,,M,21,80,1785.737857,1785.737857,2,2,2933.65,2933.65,0,94.75,2371.857143,18,18,0,1,14,0,0,0,0,0,0
1062,1,1,,,,,7.6275,18634.06,,,,,F,64,2,10.91107143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1,,,1,,1,291.1475,,,0,,4116.311429,M,5,230,526.7242857,305.8575,7,3,292.7385714,284.9528571,0,0,0,7,5,0,0,0,,,,,,
1064,1,,1,,1,,23.85642857,,52133.855,,0,,M,39,98,1314.155714,1068.573929,11,5,1216.635,1120.420714,53.57142857,106.1071429,820.9285714,20,14,2,6,7,,,,,,
1065,1,,,1,,1,1450.235,,,0,,360.3546429,F,25,119,1157.138929,1064.652857,7,4,747.0582143,724.8796429,303.5714286,0,281.1428571,13,11,2,0,5,0,0,1,0,0,8.571428571
1066,2,,3,,,1,40.19107143,,0,,,3708.253929,M,70,54,1397.010357,1225.663214,6,5,931.1646429,929.3789286,0,0,739.4146429,13,12,0,0,9,0,0,0,0,0,0
1067,1,,,,,1,3813.868929,,,,,4128.4,F,63,181,879.4425,841.4685714,6,4,1030.4175,1022.024643,625,33.88178571,228.7857143,26,23,7,3,4,0,0,0,0,0,0
1068,1,,,,1,,3002.503929,,,,1020.846071,,M,46,24,2312.152143,2234.508929,8,3,1899.013214,1821.403929,766.0957143,251.6907143,414.6071429,25,21,3,6,5,0,0,0,0,0,0
1069,1,,,,,,12137.77607,,,,,,M,58,142,726.7353571,726.7353571,2,2,2509.821429,2509.821429,1428.571429,0,1079.285714,10,10,2,0,5,,,,,,
1070,2,,,1,,,176.8125,,,0,,,M,24,97,1513.675,1200.983929,13,11,1550.395714,1200.983929,457.1428571,21.4,408.0714286,22,13,2,1,6,1,0,0,9.376964286,0,0
1071,1,,,1,1,2,53.39321429,,,0,7.178571429,5414.101786,F,54,8,6473.740357,4871.974643,32,24,6656.546429,4871.974643,0,141.25,3043.571429,49,29,0,3,19,,,,,,
1072,2,2,,,,,2081.600714,5343.591429,,,,,M,50,103,401.9107143,401.1096429,3,2,307.5653571,307.5653571,0,110.3646429,194.5935714,8,8,0,4,3,,,,,,
1073,1,,3,,1,,0,,3091.187143,,1.714642857,,F,4,9,1679.633929,1678.915,7,5,1676.596786,1438.168214,0,1104.918214,566.2142857,34,31,0,17,14,,,,,,
1074,1,,,,,,1218.1325,,,,,,M,21,49,21.42857143,21.42857143,1,1,21.28571429,21.28571429,0,0,17.89285714,2,2,0,0,1,,,,,,
1075,1,,,,,,1021.694643,,,,,,F,29,101,1071.445,1071.445,2,2,859.2178571,859.2178571,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1076,1,1,,,,,142.8571429,56803.30714,,,,,F,22,61,506.4539286,504.8667857,6,5,679.4589286,679.4589286,571.4285714,0,107.8160714,5,5,1,0,3,,,,,,
1077,2,1,3,,,,976.5239286,1955.638571,0,,,,M,26,25,90124.60964,68667.5525,8,6,119906.5039,73477.9325,214.2857143,654.0396429,72278.78214,55,54,3,24,21,,,,,,
1078,1,,,,,,111.1732143,,,,,,F,27,169,690.9242857,690.9242857,3,3,699.9678571,699.9678571,209.82,327.1167857,151.7857143,50,50,10,29,1,0,0,1,0,0,9.285714286
1079,1,,,,,,4314.886429,,,,,,M,37,68,281.8128571,281.8128571,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.089285714
1080,1,,,,,,4019.534286,,,,,,F,48,122,0,0,0,0,0.893928571,0.893928571,0,0,0,1,1,0,0,0,,,,,,
1081,1,,,,,,5.342857143,,,,,,F,27,173,457.6807143,457.6807143,3,3,165.7178571,165.7178571,0,0,0,3,3,0,0,0,0,0,0,0,0,0
1082,1,,,,,,2725.113929,,,,,,M,1,150,2270.422857,2270.422857,9,9,1944.868214,1944.868214,564.3678571,98.07142857,1273.678571,30,30,7,6,10,,,,,,
1083,2,,1,,,,42.61892857,,759.1507143,,,,F,39,12,1076.222143,1076.222143,2,2,1078.763214,1078.763214,0,0,0,4,4,0,0,0,0,0,1,0,0,27.55178571
1084,1,,,,,,529.0857143,,,,,,M,23,102,253.5967857,253.5967857,2,2,731.9064286,731.9064286,535.7142857,190.4778571,0,15,15,4,7,0,0,0,0,0,0,0
1085,1,,,1,,1,0.536071429,,,0,,1384.711429,M,32,103,4011.999643,2849.8675,19,15,3684.073214,2489.4925,850,310.6753571,134.2857143,34,21,4,8,4,1,0,0,3.763928571,0,0
1086,1,,,,,,2455.771429,,,,,,F,45,11,389.3942857,389.3942857,2,2,394.8928571,394.8928571,357.1428571,35.78571429,0,4,4,1,2,0,,,,,,
1087,1,1,18,,,,0,0,3687.26,,,,M,29,34,1430.577143,1428.5825,3,2,1508.785714,80.21428571,0,80.21428571,0,2,1,0,1,0,1,1,0,8.805892857,4.357142857,0
1088,1,,,,,,2118.586429,,,,,,M,41,10,1722.781786,1722.781786,4,4,505.6878571,505.6878571,35.71428571,71.27,395.3107143,8,8,1,2,4,,,,,,
1089,1,,,,,,6987.590357,,,,,,M,44,110,824.3257143,824.3257143,2,2,1537.927857,1537.927857,535.7142857,0,998.1778571,14,14,1,0,12,,,,,,
1090,1,,,1,,,189.7825,,,0,,,F,31,33,797.1442857,797.1442857,4,4,768.6428571,768.6428571,178.5714286,0,586.6071429,15,15,1,0,13,,,,,,
1091,1,1,26,,,,7.107142857,0.008928571,0,,,,F,42,174,6273.769286,6271.618571,5,4,2366.928571,2366.928571,2142.857143,0,222.5357143,7,7,2,0,2,1,0,1,4.910714286,0,10.10714286
1092,1,,,,,,0.137857143,,,,,,F,31,115,0.001071429,0.001071429,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,
1093,1,,,,,,12568.63714,,,,,,M,22,181,6342.757143,6342.748214,5,4,0.008928571,0,0,0,0,1,0,0,0,0,,,,,,
1094,1,,,,,,89.0225,,,,,,M,25,8,0.011785714,0.011785714,1,1,1366.313929,1366.313929,53.57142857,351.9503571,891.3278571,31,31,1,21,4,0,1,0,0,5.138571429,0
1095,1,,11,,,,1180.3325,,6541.0275,,,,F,26,144,6996.08,6996.08,6,6,1510.025,1510.025,500,107.8107143,900.25,15,15,1,2,11,,,,,,
1096,1,,4,,,,341.0192857,,0,,,,F,39,266,714.2928571,714.2928571,2,2,505.4857143,505.4857143,0,0,0,3,3,0,0,0,,,,,,
1097,1,1,2,,,,914.7375,3849.474643,14285.71429,,,,M,37,169,1711.493929,1693.219286,4,3,799.3678571,799.3678571,178.5714286,87.975,532.8214286,9,9,1,6,2,,,,,,
1098,2,,2,1,1,1,143.1628571,,0,439.355,2382.946071,10628.53357,M,64,118,10117.81571,6732.934286,19,12,8662.187857,7661.514286,767.8571429,255.0985714,4195.678571,47,29,2,12,24,,,,,,
1099,1,,,,,,87.9175,,,,,,F,35,152,275.0017857,275.0017857,3,3,353.5342857,353.5342857,0,350.1414286,0,7,7,0,6,0,0,0,0,0,0,0
1100,1,,,,,,11.17821429,,,,,,F,69,92,35.71464286,35.71464286,2,2,103.5714286,103.5714286,35.71428571,44.32142857,23.53571429,6,6,1,2,3,0,0,0,0,0,0
1101,1,1,2,,,,1.438571429,5357.345357,12399.13679,,,,M,24,60,24.54821429,0.001071429,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,
1102,2,,,,,,191.3321429,,,,,,M,59,8,944.3921429,944.3921429,2,2,200.6671429,200.6671429,25,175.6671429,0,9,9,1,8,0,,,,,,
1103,1,,,,1,1,31681.49464,,,,112.2282143,2304.64,M,51,233,925.1982143,788.2939286,8,4,1251.586429,1226.043214,571.4285714,350.9153571,148.0357143,26,21,2,10,4,0,1,0,0,6.464285714,0
1104,1,,,1,1,1,0,,,0,1.178571429,120.6760714,F,79,213,4778.456429,4118.971071,40,28,4534.124286,4052.721071,1650,534.75,1150.285714,102,69,7,34,18,1,0,1,0.699642857,0,6.25
1105,1,,,,,,7445.069286,,,,,,F,61,152,468.6346429,468.6346429,2,2,361.25,361.25,0,0,0,2,2,0,0,0,,,,,,
1106,1,,,,,,241.2782143,,,,,,M,36,19,309.2864286,309.2864286,3,3,292.5357143,292.5357143,192.8571429,0,99.46428571,8,8,5,0,2,0,0,0,0,0,0
1107,1,1,,1,,,100.9821429,2115.620357,,0,,,F,13,151,0.002142857,0.002142857,1,1,12.34214286,12.34214286,0,10.37785714,0,2,2,0,1,0,,,,,,
1108,1,,,,,,3388.041786,,,,,,M,43,142,17.8575,17.8575,2,2,6.428571429,6.428571429,0,5.964285714,0,2,2,0,1,0,0,1,0,0,5.785714286,0
